ID,conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,translated_text,sentiment
679,1.81E+18,Wed Jul 10 08:04:32 +0000 2024,32,คืนนี้จะมี ZIP UP HOODIE สีขาว Jaemin พร้อมส่งในไทยเติมสต็อกอีก 10 ตัวนะคะ เดี๋ยวมาเจอกัน cf ใน Live Shopee คืนนี้รอบ 3 ทุ่ม‼,1.81E+18,th,0,1,40,https://x.com/Seesom_Kpop/status/1810948205200429576,7.53E+17,Seesom_Kpop,"Tonight there will be a white ZIP UP HOODIE, Jaemin, ready to ship in Thailand. Restock 10 more items. Let's meet cf in Live Shopee tonight at 9 PM ‼",Neutral
680,1.81E+18,Wed Jul 10 06:39:41 +0000 2024,397,Boyhood JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,1,48,190,https://x.com/hourlyjaeminn/status/1810926852866986399,1.55E+18,hourlyjaeminn,Boyhood JAEMIN PHOTOGRAPHER DEBUT,Positive
681,1.81E+18,Wed Jul 10 07:09:55 +0000 2024,0,̈ JAEMIN NARCISSISM MD รอบสอง หิ้วเรียบร้อยค่า ได้ครบทุกออเดอร์นะคะ‍,1.81E+18,th,0,0,0,https://x.com/mmaibae/status/1810934459996459135,8.46E+17,mmaibae,"̈ JAEMIN NARCISSISM MD, second round, already carried. Got all orders complete.",Positive
683,1.81E+18,Wed Jul 10 06:51:34 +0000 2024,0,재민이 전시회 이사진 패브릭 포스터로 나왔으면 좋겠어요 너무너무 이쁘거든요,1.81E+18,ko,0,0,0,https://x.com/love_0m0_/status/1810929844181684643,1.67E+18,love_0m0_,"I hope Jaemin appears as a fabric poster for the board of directors' exhibition, because he's so pretty.",Positive
684,1.81E+18,Wed Jul 10 07:01:31 +0000 2024,6,ห้องนี้ดีมาก ชอบที่สุดรองจากห้องทำงาน รูปแน่น เลือกมองไม่ถูก แต่ห้องเล็กมาก แทบรวมร่างกับทุกคนที่เข้าพร้อมกัน,1.81E+18,th,0,0,13,https://x.com/pompompreorder/status/1810932348315369537,1.00E+18,pompompreorder,This room is very good. I like it the most after the office room. There are so many pictures that I can't choose to look at it. But the room is very small Almost merged with everyone who entered at the same time.,Positive
685,1.81E+18,Wed Jul 10 06:29:33 +0000 2024,0,คิดถึงคุณช่างภาพแล้วค่ะ ป่านนี้จะทำอะไรอยู่น้า จะเป็นกำลังใจให้แจมเสมอเลยนะ ขอให้วันนี้เป็นวันที่ดีมาก ๆ เลย JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/_bmxxpnp/status/1810924302138585128,9.94E+17,_bmxxpnp,"I'm thinking of you, the photographer. What are you going to do now? I will always be an encouragement to you. May today be a very good day. JAEMIN PHOTOGRAPHER DEBUT",Positive
686,1.81E+18,Wed Jul 10 08:10:45 +0000 2024,26,บ่าย3แล้ ใครยังอยู่บูสๆให้แจมบ้างคั JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,22,80,https://x.com/tonyjaem/status/1810949770439172386,2290414357,tonyjaem,It's already 3:00 in the afternoon. Who's still here to help jam? JAEMIN PHOTOGRAPHER DEBUT,Positive
687,1.81E+18,Wed Jul 10 06:30:53 +0000 2024,0,ริจะทำตัวเปงแมวขโมยหย๋อ หยิบไปอีกค่ะหนู อิ่มมั้ยเดี๋ยวป้าหยิบให้อีก JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/Leejam08/status/1810924638219710784,1.33E+18,Leejam08,I'm going to act like a cat thief. Pick it up again. Are you full? I'll give you some more. JAEMIN PHOTOGRAPHER DEBUT,Positive
688,1.81E+18,Wed Jul 10 06:07:38 +0000 2024,0,เตรียมงานจนหัวฟูหมดแล้วคับ ขอหนี่งรีให้กำลังใจหน่อย JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/PoooohPR/status/1810918784028528771,846333421,PoooohPR,Prepare for work until your head is full. Please give me some encouragement. JAEMIN PHOTOGRAPHER DEBUT,Positive
689,1.81E+18,Wed Jul 10 07:00:48 +0000 2024,0,재민이 너무너무 기특해요,1.81E+18,ko,0,1,0,https://x.com/blue_lee3/status/1810932164176794011,1.40E+18,blue_lee3,Jaemin is so amazing,Positive
690,1.81E+18,Wed Jul 10 06:16:35 +0000 2024,1,วันที่ 12 แล้ รอบบ่าย check ไม่ขออะไรมากว่าทุกคนอย่าลืมติดแท็กให้คุณช่างภาพแจมินสุดเก่งกันเน้ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,5,https://x.com/melloJJ_/status/1810921037900697867,9.12E+17,melloJJ_,"It's the 12th, afternoon check. I don't ask for much more than everyone. Don't forget to tag the talented photographer Jaemin. JAEMIN PHOTOGRAPHER DEBUT",Positive
691,1.81E+18,Wed Jul 10 06:18:35 +0000 2024,0,pls rt mention like day 12 ของงานนิทรรศการภาพถ่ายของแจมินแล้ว ช่วยซัพพอร์ตคุณช่างภาพคนเก่งของพวกเรากันนะคะ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,1,11,https://x.com/oppalgeni/status/1810921542382993713,3018256640,oppalgeni,pls rt mention like day 12 of jaemin's photo exhibition Please help support our talented photographer. JAEMIN PHOTOGRAPHER DEBUT,Positive
692,1.81E+18,Wed Jul 10 08:08:30 +0000 2024,1,India 🇮🇳 is forever indebted to you madam Jay Hind,1.81E+18,en,0,0,0,https://x.com/excuseme008/status/1810949201376804998,1.25E+18,excuseme008,India 🇮🇳 is forever indebted to you madam Jay Hind,Negative
693,1.81E+18,Wed Jul 10 07:57:44 +0000 2024,1,narcissism by na jaemin,1.81E+18,tl,0,0,0,https://x.com/asyhjw/status/1810946495111471462,298402370,asyhjw,narcissism by na jaemin,Positive
694,1.81E+18,Wed Jul 10 07:00:18 +0000 2024,2,Day 12 with NARCISSISM you did well i m so proud of jaemin JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,2,3,https://x.com/teddyxyam/status/1810932038650007808,2987974920,teddyxyam,Day 12 with NARCISSISM you did well i m so proud of jaemin JAEMIN PHOTOGRAPHER DEBUT,Positive
695,1.81E+18,Wed Jul 10 07:09:08 +0000 2024,0,ในฐานะเมนแจมิน ผลงานชิ้นแรกของคุณช่างภาพแจมิน ภูมิใจในตัวเมนมากๆ คอยติดตามตั้งแต่น้องได้เริ่มทำเริ่มศึกษา ถ่ายรูปมาอวด จนตอนนี้รวบรวมเป็นผลงานเปิดนิทรรศการให้คนเข้าชม ภูมิใจมากจริงๆ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,1,0,https://x.com/teddyxyam/status/1810934263145189440,2987974920,teddyxyam,"As main Jaemin The first work of photographer Jaemin. I'm very proud of myself. I've been following you since you started working, starting to study, taking photos to show off, until now I've collected them into works to open an exhibition for people to see. Really proud JAEMIN PHOTOGRAPHER DEBUT",Positive
696,1.81E+18,Wed Jul 10 05:27:31 +0000 2024,2184,나르시시즘 전시회 입장권 바코드 인식하면 재민이 나온다,1.81E+18,ko,180,1,1430,https://x.com/0825luv_/status/1810908691622940909,8.21E+17,0825luv_,Jaemin appears when you recognize the barcode of the admission ticket to the Narcissism exhibition.,Positive
697,1.81E+18,Wed Jul 10 05:47:23 +0000 2024,0,แจมินสู้ๆ เก่งที่สุดเล JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,und,0,0,1,https://x.com/nnonnorr/status/1810913691149422760,1.33E+18,nnonnorr,Jaemin is the best at fighting. JAEMIN PHOTOGRAPHER DEBUT,Positive
698,1.81E+18,Wed Jul 10 05:23:07 +0000 2024,0,Day 12 NARCISSISM สุดหล่อคนนี้เป็นช่างภาพที่เก่งที่สุดเลย JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,und,0,0,0,https://x.com/myjjdream/status/1810907582779068650,1.60E+18,myjjdream,Day 12 This handsome NARCISSISM is the best photographer. JAEMIN PHOTOGRAPHER DEBUT,Positive
699,1.81E+18,Wed Jul 10 06:02:50 +0000 2024,0,จับกี่กล้อง กล้องแบบไหน ก็มีเสน่ห์ so attractive kub คุณ photographer คนเก่ง JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,und,0,0,0,https://x.com/ibbamxx_/status/1810917576043811268,202123164,ibbamxx_,"No matter how many cameras you carry, any type of camera will be so attractive. Kub, you are a talented photographer. JAEMIN PHOTOGRAPHER DEBUT",Positive
700,1.81E+18,Wed Jul 10 05:27:58 +0000 2024,0,คุกกี้ต้องอร่อยมากแน่ๆค่า ขนาดคุณ bs ยังอดใจไม่ไหว เก็บลิ้นม่ายทัน JAEMIN SHARING COOKIES SPOKESPERSON,1.81E+18,th,0,0,6,https://x.com/thepumpkinmark/status/1810908804978274539,632633908,thepumpkinmark,The cookies must be so delicious that even Mr. BS can't resist them. Keep your tongue in time. JAEMIN SHARING COOKIES SPOKESPERSON,Positive
701,1.81E+18,Wed Jul 10 05:33:16 +0000 2024,0,คุกกี้ค้าบคุกกี้ ทางแบรนด์เลือกได้ถูกคนจริงๆ bs น่ารักขนาดนี้คงอ้อนแม่ยกมาซื้อหมดแผง JAEMIN SHARING COOKIES SPOKESPERSON,1.81E+18,th,0,0,2,https://x.com/thepumpkinmark/status/1810910139119267901,632633908,thepumpkinmark,"Cookies, cookies. The brand really picked the right person. BS is so cute I'll probably beg my mom to buy the whole batch. JAEMIN SHARING COOKIES SPOKESPERSON",Positive
702,1.81E+18,Wed Jul 10 05:40:19 +0000 2024,2,วันที่ 12 แล้วกับงานของคุณช่างภาพสุดหล่อ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,2,https://x.com/jaystations/status/1810911912168927297,376247468,jaystations,Day 12 with the work of the handsome photographer JAEMIN PHOTOGRAPHER DEBUT,Positive
703,1.81E+18,Wed Jul 10 05:16:27 +0000 2024,3,BS ที่ขายคุกกี้เก่งที่สุด น่ารักด้วย JAEMIN SHARING COOKIES SPOKESPERSON,1.81E+18,und,0,0,9,https://x.com/onyournanaday/status/1810905907154538610,2932060502,onyournanaday,BS who is the best at selling cookies. So cute. JAEMIN SHARING COOKIES SPOKESPERSON,Positive
704,1.81E+18,Wed Jul 10 05:22:43 +0000 2024,6,SnackPaper มาลงรูปแจมินที่ถ่ายแบบกับรูปที่แจมินลงในไอจีทุกคนเข้าไปกดไลค์ คอมเม้น รีโพสในเว่ยป๋อกันค่า JAEMIN SHARING COOKIES SPOKESPERSON,1.81E+18,th,0,2,29,https://x.com/kkn19ss/status/1810907482463899843,1.17E+18,kkn19ss,"SnackPaper, let's post a photo of Jaemin posing with a photo that Jaemin posted on Instagram. Everyone go like, comment, and repost on Weibo. JAEMIN SHARING COOKIES SPOKESPERSON",Neutral
705,1.81E+18,Wed Jul 10 05:33:15 +0000 2024,0,JAEMIN 1st PHOTO EXHIBITION ส่งต่อสิทธิ์ PHOTOBOOK MAGAZINE VER รอบพรี 1 เล่ม ฝากเพื่อนที่เกากด ฿ เก็บรอบเดียว มัดจำ 300 ค่าส่งในไทยค่อยจ่ายตอนของมาถึงค่า แจมิน แมกกาซีน,1.81E+18,th,0,2,0,https://x.com/sellforjm/status/1810910135281406237,1.60E+18,sellforjm,"JAEMIN 1st PHOTO EXHIBITION forward rights to PHOTOBOOK MAGAZINE VER pre-order 1 book, ask your friends in Korea to press ฿ to collect once, deposit 300, shipping fee in Thailand will be paid when the item arrives, Jaemin Magazine",Neutral
706,1.81E+18,Wed Jul 10 05:22:49 +0000 2024,0,พักเที่ยงแล้ว ทุกคนทานข้าวกับอะไรกันนะ ทานข้าวเสร็จแล้ว แวะให้กำลังใจช่างภาพคนเก่ง ด้วยการ รี ไลค์ เมนชั่น JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,0,https://x.com/jariyateaw/status/1810907509194117519,3185853493,jariyateaw,It's lunchtime. What does everyone eat with? Finished eating. Stop by and encourage the talented photographer by re-liking the comment JAEMIN PHOTOGRAPHER DEBUT.,Positive
707,1.81E+18,Wed Jul 10 06:03:16 +0000 2024,0,WTB ตามหา ปกแดง Narcissism Special photobook Limited จะหิ้ว จะดีล จะพร้อมส่งอะไรก็ได้คับ เสนอราคามาก่อนได้ค่ะสานฝันนุทีอยากได้มากคับ,1.81E+18,th,0,0,0,https://x.com/pvphaerw/status/1810917686865736184,1.19E+18,pvphaerw,WTB is looking for the red cover Narcissism Special photobook Limited. You can carry it or make a deal. Ready to send anything. You can offer the price first. Make your dreams come true. Nuthi wants it very much.,Positive
708,1.81E+18,Wed Jul 10 06:03:30 +0000 2024,0,DAY 12 JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/reneeraise/status/1810917745124593705,2833707925,reneeraise,DAY 12 JAEMIN PHOTOGRAPHER DEBUT,Positive
709,1.81E+18,Wed Jul 10 05:29:12 +0000 2024,0,DAY 12 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/chewijjaem/status/1810909116019397118,1.72E+18,chewijjaem,DAY 12 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,Positive
710,1.81E+18,Wed Jul 10 05:44:14 +0000 2024,0,Day 12 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,3,0,https://x.com/hamt00ri/status/1810912896798576766,1.29E+18,hamt00ri,Day 12 NARCISSISM JAEMIN PHOTOGRAPHER DEBUT,Positive
711,1.81E+18,Wed Jul 10 04:57:29 +0000 2024,1,เราสั่งพรีเสื้อยืดสีดำงานแจมินมาจาก มีของแถมเป็นถุงกับลูกอมให้ด้วย น่ารักมากๆเลยค่ะ แม่ค้าส่งของเร็วมา ทันใช้พอดี ราคามิตรภาพ ส่วนเสื้อยืดสำหรับใครที่กลัวจะตัวใหญ่ไป เราว่ายังเป็น oversize ที่ใส่ได้ไม่ใหญ่เกิน เราสูงประมาณ 162 ก็ดูโอเคเลยค่า,1.81E+18,th,0,1,1,https://x.com/mmstuff__/status/1810901132442751005,281571600,mmstuff__,"We pre-ordered a black T-shirt from Jaemin's event. There are free gifts in the form of bags and candies as well. Very cute. The seller sent the item quickly, just in time to use it, and the price is friendly. As for the t-shirt for anyone who is afraid it will be too big. I think it's still oversized and not too big to wear. I'm about 162cm tall and it looks okay.",Neutral
712,1.81E+18,Wed Jul 10 05:03:26 +0000 2024,0,Day 12 JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,1,0,https://x.com/GadisGurun23/status/1810902631340192059,1.55E+18,GadisGurun23,Day 12 JAEMIN PHOTOGRAPHER DEBUT,Positive
713,1.81E+18,Wed Jul 10 05:53:25 +0000 2024,0,เจน ดีลบัตรพร้อม transfer ตั๋ว เข้างานนิทรรศการของ แจมิน NARCISSISM JAEMIN 1st PHOTO EXHIBITION ที่โซล บัตรดีลวันที่ 13 15 จำนวน 2 ใบ ¨· ·¨ ` · ขอบคุณที่ไว้วางใจใช้บริการกับทางเราอีกครั้งนะคะ,1.81E+18,th,0,0,0,https://x.com/dreamjeejen/status/1810915209168703789,1.56E+18,dreamjeejen,"Jane card deal with transfer tickets to Jaemin's NARCISSISM JAEMIN 1st PHOTO EXHIBITION exhibition in Seoul, 2 ticket deals on the 13th and 15th ¨· ·¨ ` · Thank you for trusting in using our service again.",Neutral
714,1.81E+18,Wed Jul 10 06:04:24 +0000 2024,1,แจกถุงจากนิทรรศการให้กับคนที่ช่วยเทรนด์แท็กค้าบ รีพลายทวิตนี้ติดแท็ก เมนชั่น JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,35,34,https://x.com/kimmamuang_/status/1810917974020444177,1.33E+18,kimmamuang_,Hand out bags from the exhibition to people who helped trend the tags. Reply this tweet with the tag Mention JAEMIN PHOTOGRAPHER DEBUT.,Neutral
715,1.81E+18,Wed Jul 10 05:31:51 +0000 2024,1,ขอบคุณแจมินสำหรับความน่ารักเหล่านี้ ขอบคุณมากๆ แจมินเก่งมากๆเลย,1.81E+18,th,0,0,0,https://x.com/zh1000lle/status/1810909781441581091,9.13E+17,zh1000lle,Thank you Jaemin for all these cuteness. Thank you very much. Jaemin is very talented.,Positive
716,1.81E+18,Wed Jul 10 04:34:27 +0000 2024,0,D 12 แล้วค่ะ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,en,0,0,0,https://x.com/BewTy181/status/1810895334857720122,374494514,BewTy181,D 12 now JAEMIN PHOTOGRAPHER DEBUT,Positive
717,1.81E+18,Wed Jul 10 04:27:44 +0000 2024,1,พาน้องๆไปแชะมาละ คุนลีดเดอร์แอนด์กัปตันบ้อกแบ้ก น่ารักใจเจ่บ JAEMIN PHOTOGRAPHER DEBUT,1.81E+18,th,0,0,1,https://x.com/ker_killer/status/1810893645966622777,232630157,ker_killer,"Let's take the kids to take a photo. Khun Leader and Captain Bok Baek, so cute and sweet. JAEMIN PHOTOGRAPHER DEBUT",Positive
718,1.81E+18,Wed Jul 10 04:54:41 +0000 2024,0,รับหิ้ว JAEMIN NARCISSISM MD ราคาตามรูปรวมส่งกลับไทย ของถึงไทยวันที่ 14 ก ค ค่าส่งเหมา 50 กำลังไปงานนะคะ รับถึง 14 00 ไทยค่า สนใจ dm ได้เลยค่า,1.81E+18,th,0,1,3,https://x.com/mmaibae/status/1810900428944724455,8.46E+17,mmaibae,"Accepting delivery of JAEMIN NARCISSISM MD. Price as shown in the picture includes shipping back to Thailand. Items arrive in Thailand on July 14th. Shipping fee is 50 baht. I'm going to an event. Receive up to 14.00 baht. If interested, dm me.",Positive
